author_id,year,treat,log_us_federal_amount,log_us_amount,log_all_amount,log_us_federal_grant_count,log_us_grant_count,log_all_grant_count,reference_overlap,word2vec_topic_exploration_30,concept_pivot_new_share_01,topic_change,career_age,log_paper_count,log_cf,log_all_us_collaborators_count,ethnically_chinese,non_ethnically_chinese,high_list_related_field,low_list_related_field,junior_scientist,senior_scientist
6483,2016,0,12.461489,12.461489,12.461489,1.3862944,1.3862944,1.3862944,0.1723351,0.1746262,0.69946808,0.85885179,12,2.3978953,0.56876576,4.4188404,0,1,0,1,1,0
6483,2017,0,12.461489,12.461489,12.461489,1.3862944,1.3862944,1.3862944,0.12277749,0.16692847,0.73035067,0.75210541,13,2.9957323,0.85294425,5.0434251,0,1,0,1,1,0
6483,2018,0,11.151705,11.151705,11.151705,1.0986123,1.0986123,1.0986123,0.20444234,0.17760828,0.76022303,0.73485756,14,3.4339871,0.68278623,5.4595857,0,1,0,1,1,0
6483,2019,0,14.229468,14.229468,14.229468,1.3862944,1.3862944,1.3862944,0.23135832,0.17122814,0.59401309,0.78047454,15,3.3322046,0.63019854,4.934474,0,1,0,1,1,0
6483,2020,0,14.229468,14.229468,14.229468,1.3862944,1.3862944,1.3862944,0.11841197,0.16312665,0.6678744,0.79021162,16,3.7841897,0.62740624,5.5254531,0,1,0,1,1,0
6483,2021,0,14.229468,14.229468,14.229468,1.3862944,1.3862944,1.3862944,0.18791145,0.16367505,0.67135549,0.73249638,17,3.6888795,0.9800207,5.4889379,0,1,0,1,1,0
6483,2022,0,14.229468,14.229468,14.229468,1.3862944,1.3862944,1.3862944,0.17248558,0.18057586,0.67316341,0.79199928,18,3.4339871,0.53344834,5.6419072,0,1,0,1,1,0
6483,2023,0,14.229468,14.229468,14.229468,1.3862944,1.3862944,1.3862944,0.3384375,0.17600523,0.46052632,0.7360279,19,3.3322046,1.0698525,5.209486,0,1,0,1,1,0
6484,2014,0,0.0,0.0,0.0,0.0,0.0,0.0,0.048255812,0.17416582,0.82481754,0.68189687,20,1.0986123,0.84589857,3.3672957,0,1,0,1,0,1
6484,2015,0,0.0,0.0,0.0,0.0,0.0,0.0,0.10204082,0.15338638,0.78181821,0.44937012,21,0.69314718,1.7299976,2.7080503,0,1,0,1,0,1
6484,2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.094827585,0.14409466,0.71257484,0.55019736,22,1.0986123,0.83222133,2.9957323,0,1,0,1,0,1
6484,2017,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,23,0.0,0.0,0.0,0,1,0,1,0,1
6484,2018,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,24,0.0,0.0,0.0,0,1,0,1,0,1
6484,2019,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,25,0.0,0.0,0.0,0,1,0,1,0,1
6484,2020,0,0.0,0.0,0.0,0.0,0.0,0.0,0.18518518,0.11210857,0.58904111,0.46999004,26,0.69314718,0.31018212,2.1972246,0,1,0,1,0,1
6484,2021,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25566342,0.12858699,0.71428573,0.36650965,27,0.69314718,0.72324717,2.7725887,0,1,0,1,0,1
6484,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5869565,0.13863227,0.60000002,0.5979284,28,0.69314718,0.82742029,2.0794415,0,1,0,1,0,1
6484,2023,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,29,0.0,0.0,0.0,0,1,0,1,0,1
6485,2014,0,0.0,0.0,0.0,0.0,0.0,0.0,0.30628932,0.1236806,0.7414248,0.65305007,7,2.3025851,1.2399198,3.5263605,1,0,0,1,1,0
6485,2015,0,0.0,0.0,0.0,0.0,0.0,0.0,0.52171719,0.15793757,0.67708331,0.75673026,8,1.7917595,0.37555611,2.0794415,1,0,0,1,1,0
6485,2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.32491201,0.12435547,0.71323532,0.38375011,9,1.3862944,0.56921279,2.6390574,1,0,0,1,1,0
6485,2017,0,0.0,0.0,0.0,0.0,0.0,0.0,0.47812873,0.14456025,0.72139305,0.52988839,10,2.3025851,0.27948597,2.5649493,1,0,0,1,1,0
6485,2018,0,0.0,0.0,0.0,0.0,0.0,0.0,0.36463952,0.11329177,0.78627968,0.79058796,11,2.1972246,0.25426129,2.3978953,1,0,0,1,1,0
6485,2019,0,12.634327,12.634327,12.634327,0.69314718,0.69314718,0.69314718,0.25944766,0.12364578,0.57933581,0.49103761,12,1.6094379,0.70221055,2.7725887,1,0,0,1,1,0
6485,2020,0,13.272706,13.272706,13.272706,1.0986123,1.0986123,1.0986123,0.0,0.19811668,0.63749999,0.61657256,13,1.0986123,0.68518877,1.6094379,1,0,0,1,1,0
6485,2021,0,13.272706,13.272706,13.272706,1.0986123,1.0986123,1.0986123,0.2570352,0.18731992,0.75128204,0.62766653,14,2.0794415,0.66022086,3.4011974,1,0,0,1,1,0
6485,2022,0,13.272706,13.272706,13.272706,1.0986123,1.0986123,1.0986123,0.38413978,0.1235963,0.6163522,0.43868446,15,1.3862944,1.0350792,1.9459101,1,0,0,1,1,0
6485,2023,0,13.368313,13.368313,13.368313,1.3862944,1.3862944,1.3862944,0.38690478,,,0.65517658,16,1.7917595,0.0,2.6390574,1,0,0,1,1,0
6486,2014,0,12.465291,12.465291,12.465291,1.0986123,1.0986123,1.0986123,0.43993229,0.10033418,0.65970147,0.38004446,18,2.0794415,1.0512537,2.6390574,0,1,1,0,0,1
6486,2015,0,12.465291,12.465291,12.465291,1.0986123,1.0986123,1.0986123,0.25702584,0.12431594,0.69453377,0.63244331,19,1.9459101,1.3109702,2.5649493,0,1,1,0,0,1
6486,2016,0,11.861949,11.861949,11.861949,0.69314718,0.69314718,0.69314718,0.52931869,0.13353871,0.68217057,0.46014434,20,1.3862944,0.92976481,2.8332133,0,1,1,0,0,1
6486,2017,0,12.412145,12.412145,12.412145,1.0986123,1.0986123,1.0986123,0.49427781,0.093542255,0.56060606,0.44198909,21,1.6094379,1.1052282,1.7917595,0,1,1,0,0,1
6486,2018,0,12.412145,12.412145,12.412145,1.0986123,1.0986123,1.0986123,0.36628777,0.11739844,0.62980771,0.5435378,22,1.6094379,1.4031187,2.6390574,0,1,1,0,0,1
6486,2019,0,12.412145,12.412145,12.412145,1.0986123,1.0986123,1.0986123,0.30715287,0.10727238,0.60956174,0.32541433,23,1.6094379,1.1405466,2.4849067,0,1,1,0,0,1
6486,2020,0,12.412145,12.412145,12.412145,1.0986123,1.0986123,1.0986123,0.36297786,0.12584043,0.6077348,0.49226955,24,1.6094379,0.89214087,2.8903718,0,1,1,0,0,1
6486,2021,0,12.412145,12.412145,12.412145,1.0986123,1.0986123,1.0986123,0.29094154,0.13462478,0.75811207,0.60059285,25,2.0794415,0.77662194,3.9889841,0,1,1,0,0,1
6486,2022,0,12.451204,12.451204,12.451204,1.0986123,1.0986123,1.0986123,0.36710486,0.11823376,0.68019092,0.46943602,26,2.3025851,1.0339156,3.8501475,0,1,1,0,0,1
6486,2023,0,12.451204,12.451204,12.451204,1.0986123,1.0986123,1.0986123,0.3218385,0.10832717,0.54838711,0.53292632,27,2.1972246,1.2542279,3.0910425,0,1,1,0,0,1
6487,2014,0,12.674948,12.674948,12.674948,1.0986123,1.0986123,1.0986123,0.35743591,0.13282587,0.54304636,0.40874082,19,1.3862944,0.90161973,2.3978953,0,1,0,1,0,1
6487,2015,0,12.265757,12.265757,12.265757,0.69314718,0.69314718,0.69314718,0.8470633,0.057802048,0.44086021,0.14106588,20,1.0986123,0.50951767,0.69314718,0,1,0,1,0,1
6487,2016,0,12.265757,12.265757,12.265757,0.69314718,0.69314718,0.69314718,0.41392994,0.068215832,0.52252251,0.24779855,21,1.0986123,0.55550587,1.9459101,0,1,0,1,0,1
6487,2017,0,12.265757,12.265757,12.265757,0.69314718,0.69314718,0.69314718,0.19444445,0.092327975,0.67241377,0.21411775,22,0.69314718,1.129778,2.5649493,0,1,0,1,0,1
6487,2018,0,12.265757,12.265757,12.265757,0.69314718,0.69314718,0.69314718,0.25287357,0.090170965,0.51724136,0.14885327,23,0.69314718,0.4185667,1.6094379,0,1,0,1,0,1
6487,2019,0,11.818048,11.818048,11.818048,0.69314718,0.69314718,0.69314718,0.30508474,0.065327913,0.5714286,0.20744875,24,0.69314718,0.0,0.0,0,1,0,1,0,1
6487,2020,0,12.564123,12.564123,12.564123,1.0986123,1.0986123,1.0986123,0.44444445,0.21469957,0.74390244,0.52457803,25,1.0986123,1.4306521,2.3978953,0,1,0,1,0,1
6487,2021,0,12.564123,12.564123,12.564123,1.0986123,1.0986123,1.0986123,0.5138889,0.076969102,0.54385966,0.1902786,26,0.69314718,0.0,1.6094379,0,1,0,1,0,1
6487,2022,0,12.564123,12.564123,12.564123,1.0986123,1.0986123,1.0986123,0.98412699,0.077864289,0.50877196,0.19695707,27,0.69314718,0.17678757,1.6094379,0,1,0,1,0,1
6487,2023,0,12.762393,12.762393,12.762393,1.3862944,1.3862944,1.3862944,,,,,28,0.0,0.0,0.0,0,1,0,1,0,1
6488,2014,0,11.412317,11.412317,11.412317,0.69314718,0.69314718,0.69314718,0.47685185,0.2022313,0.60389608,0.27715096,36,1.3862944,0.67733431,2.0794415,0,1,0,1,0,1
6488,2015,0,11.412317,11.412317,11.412317,0.69314718,0.69314718,0.69314718,0.31914893,0.22224879,0.66666669,0.29086962,37,0.69314718,1.2454181,1.3862944,0,1,0,1,0,1
6488,2016,0,11.412317,11.412317,11.412317,0.69314718,0.69314718,0.69314718,0.3593449,0.2431349,0.68663597,0.28275296,38,2.3978953,0.88090974,3.1780539,0,1,0,1,0,1
6488,2017,0,11.412317,11.412317,11.412317,0.69314718,0.69314718,0.69314718,0.51999998,0.20698121,0.73103446,0.38867852,39,1.0986123,0.43045631,2.9444389,0,1,0,1,0,1
6488,2018,0,0.0,0.0,0.0,0.0,0.0,0.0,0.086013988,0.20610335,0.72289157,0.5140385,40,1.0986123,0.63851088,2.8332133,0,1,0,1,0,1
6488,2019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.20515063,0.17950872,0.68634689,0.64390796,41,1.9459101,0.67639923,2.6390574,0,1,0,1,0,1
6488,2020,0,0.0,0.0,0.0,0.0,0.0,0.0,0.67907727,0.18943082,0.71593535,0.62761045,42,2.7080503,0.42054042,3.1780539,0,1,0,1,0,1
6488,2021,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3312996,0.14028993,0.71129709,0.55873704,43,1.7917595,0.46556991,2.1972246,0,1,0,1,0,1
6488,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,44,0.0,0.0,0.0,0,1,0,1,0,1
6488,2023,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3488372,,,0.55120438,45,0.69314718,0.0,2.3978953,0,1,0,1,0,1
6489,2014,1,0.0,0.0,0.0,0.0,0.0,0.0,0.19923423,0.12085243,0.68000001,0.63961828,40,1.6094379,1.1054211,3.2580965,0,1,0,1,0,1
6489,2015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.27000001,0.15175942,0.50819671,0.52132761,41,1.0986123,0.86466467,2.1972246,0,1,0,1,0,1
6489,2016,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21573217,,0.93708473,42,0.69314718,0.22753134,1.7917595,0,1,0,1,0,1
6489,2017,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,43,0.0,0.0,0.0,0,1,0,1,0,1
6489,2018,1,0.0,0.0,0.0,0.0,0.0,0.0,0.44999999,0.12150005,0.63999999,0.49631822,44,0.69314718,1.7568403,1.3862944,0,1,0,1,0,1
6489,2019,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,45,0.0,0.0,0.0,0,1,0,1,0,1
6489,2020,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,46,0.0,0.0,0.0,0,1,0,1,0,1
6489,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,47,0.0,0.0,0.0,0,1,0,1,0,1
6489,2022,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,48,0.0,0.0,0.0,0,1,0,1,0,1
6489,2023,1,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,,,0.47865653,49,0.69314718,1.0165275,1.3862944,0,1,0,1,0,1
6490,2014,1,10.896045,10.896045,10.896045,1.0986123,1.0986123,1.0986123,0.61022925,0.072008945,0.58490568,0.24728288,14,1.0986123,1.54469,2.3978953,0,1,1,0,1,0
6490,2015,1,10.039623,10.039623,10.039623,1.0986123,1.0986123,1.0986123,0.15565135,0.11362448,0.68518519,0.33573833,15,1.0986123,0.17641556,1.0986123,0,1,1,0,1,0
6490,2016,1,8.1237803,8.1237803,8.1237803,0.69314718,0.69314718,0.69314718,,,,,16,0.0,0.0,0.0,0,1,1,0,1,0
6490,2017,1,8.1237803,8.1237803,8.1237803,0.69314718,0.69314718,0.69314718,,,,,17,0.0,0.0,0.0,0,1,1,0,1,0
6490,2018,1,8.1237803,8.1237803,8.1237803,0.69314718,0.69314718,0.69314718,0.49253732,0.065670073,,0.38123283,18,0.69314718,0.0,1.6094379,0,1,1,0,1,0
6490,2019,1,0.0,0.0,0.0,0.0,0.0,0.0,0.017241379,0.12268686,1.0,0.62049985,19,0.69314718,1.4885061,0.69314718,0,1,1,0,1,0
6490,2020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.28333333,0.094167747,0.89610392,0.28313801,20,0.69314718,0.91895139,0.69314718,0,1,1,0,1,0
6490,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.31506848,0.10449532,1.0,0.57097316,21,0.69314718,1.501013,0.69314718,0,1,1,0,1,0
6490,2022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.47499999,0.072796904,0.94736844,0.14255708,22,0.69314718,0.0,1.6094379,0,1,1,0,1,0
6490,2023,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,23,0.0,0.0,0.0,0,1,1,0,1,0
6491,2014,1,11.669365,12.285582,12.285582,1.0986123,1.3862944,1.3862944,0.56065762,0.12609246,0.43529412,0.48397869,19,2.1972246,0.71179742,2.5649493,0,1,1,0,0,1
6491,2015,1,11.282681,12.095427,12.095427,0.69314718,1.0986123,1.0986123,0.30208334,0.14649773,0.66666669,0.6566059,20,1.7917595,0.2638256,2.7080503,0,1,1,0,0,1
6491,2016,1,11.613639,11.613639,11.613639,1.0986123,1.0986123,1.0986123,0.49678767,0.099886857,0.48790324,0.41076648,21,2.1972246,0.59907997,2.8332133,0,1,1,0,0,1
6491,2017,1,11.613639,11.613639,11.613639,1.0986123,1.0986123,1.0986123,0.59604472,0.11731207,0.64902508,0.49855426,22,2.8332133,0.1850971,2.4849067,0,1,1,0,0,1
6491,2018,1,11.420404,11.420404,11.420404,1.0986123,1.0986123,1.0986123,0.55604118,0.11400416,0.5586592,0.50911462,23,2.3978953,0.30649552,2.8332133,0,1,1,0,0,1
6491,2019,1,11.420404,11.420404,11.420404,1.0986123,1.0986123,1.0986123,0.75219566,0.11898948,0.50526315,0.5272128,24,2.0794415,0.13476245,2.6390574,0,1,1,0,0,1
6491,2020,1,11.002116,11.002116,11.002116,0.69314718,0.69314718,0.69314718,0.46271345,0.12920068,0.67901236,0.52741486,25,2.3978953,0.28478199,2.8332133,0,1,1,0,0,1
6491,2021,1,11.002116,11.002116,11.002116,0.69314718,0.69314718,0.69314718,0.66912758,0.11172719,0.60987651,0.44766143,26,2.7725887,0.35263371,2.7080503,0,1,1,0,0,1
6491,2022,1,11.002116,11.002116,11.002116,0.69314718,0.69314718,0.69314718,0.75556135,0.10649256,0.57988167,0.33142868,27,1.6094379,0.59970409,2.1972246,0,1,1,0,0,1
6491,2023,1,11.107475,11.107475,11.107475,0.69314718,0.69314718,0.69314718,0.70773035,,,0.66558844,28,2.0794415,0.42592853,2.3978953,0,1,1,0,0,1
6492,2014,1,13.104278,13.104278,13.104278,1.0986123,1.0986123,1.0986123,0.47280315,0.1931593,0.53943217,0.54125226,17,2.0794415,0.87691915,3.6375861,0,1,1,0,1,0
6492,2015,1,13.104278,13.104278,13.104278,1.0986123,1.0986123,1.0986123,0.41750875,0.11310487,0.52868855,0.38897657,18,2.4849067,0.65689164,3.7376697,0,1,1,0,1,0
6492,2016,1,13.104278,13.104278,13.104278,1.0986123,1.0986123,1.0986123,0.23113482,0.12583326,0.59593022,0.47707668,19,1.7917595,1.1725012,3.3672957,0,1,1,0,1,0
6492,2017,1,13.104278,13.104278,13.104278,1.0986123,1.0986123,1.0986123,0.48658043,0.11157262,0.4609375,0.34012929,20,1.9459101,0.75492984,3.8286414,0,1,1,0,1,0
6492,2018,1,13.304362,13.304362,13.304362,1.0986123,1.0986123,1.0986123,0.3968958,0.10196818,0.48815167,0.39726049,21,1.3862944,0.50218898,2.7725887,0,1,1,0,1,0
6492,2019,1,12.702621,12.702621,12.702621,0.69314718,0.69314718,0.69314718,0.33070222,0.13186069,0.54906541,0.50478977,22,2.3025851,1.2085552,2.9957323,0,1,1,0,1,0
6492,2020,1,13.169744,13.169744,13.169744,1.0986123,1.0986123,1.0986123,0.37636352,0.13864614,0.6465798,0.49918419,23,2.5649493,0.84605402,3.3672957,0,1,1,0,1,0
6492,2021,1,13.169744,13.169744,13.169744,1.0986123,1.0986123,1.0986123,0.47894549,0.13184054,0.5782178,0.54917115,24,2.7725887,0.87475598,3.6375861,0,1,1,0,1,0
6492,2022,1,13.169744,13.169744,13.169744,1.0986123,1.0986123,1.0986123,0.3705973,0.13172249,0.55737704,0.56735963,25,2.3025851,0.55097729,3.1780539,0,1,1,0,1,0
6492,2023,1,13.169744,13.169744,13.169744,1.0986123,1.0986123,1.0986123,0.60326993,,,0.43521723,26,1.3862944,0.0,1.9459101,0,1,1,0,1,0
6493,2014,1,11.979976,11.979976,11.979976,1.0986123,1.0986123,1.0986123,0.14058314,0.21411642,0.69637883,0.77181774,17,3.0445225,1.0790106,4.59512,1,0,1,0,1,0
6493,2015,1,11.979976,11.979976,11.979976,1.0986123,1.0986123,1.0986123,0.16583207,0.21114074,0.68829894,0.73260951,18,3.0910425,0.85983628,4.9628448,1,0,1,0,1,0
6493,2016,1,11.979976,11.979976,11.979976,1.0986123,1.0986123,1.0986123,0.31323847,0.19449276,0.6147427,0.64919788,19,2.7725887,1.2121614,4.3307333,1,0,1,0,1,0
6493,2017,1,11.818788,11.818788,11.818788,1.0986123,1.0986123,1.0986123,0.24211012,0.2215997,0.69278032,0.77595949,20,2.5649493,1.6786978,4.3040652,1,0,1,0,1,0
6493,2018,1,12.613627,12.613627,12.613627,1.3862944,1.3862944,1.3862944,0.21059127,0.21266231,0.72564936,0.74961573,21,3.2958369,1.0880966,4.4543471,1,0,1,0,1,0
6493,2019,1,12.430957,12.498033,12.505754,1.0986123,1.3862944,1.6094379,0.19408463,0.21910617,0.66340709,0.74254006,22,3.713572,0.91011912,5.0814042,1,0,1,0,1,0
6493,2020,1,12.430957,12.516439,12.524021,1.0986123,1.6094379,1.7917595,0.15271254,0.22792004,0.66522115,0.83629817,23,3.583519,1.4161173,4.3438053,1,0,1,0,1,0
6493,2021,1,12.430957,12.516439,12.524021,1.0986123,1.6094379,1.7917595,0.26465368,0.20365702,0.65370703,0.81392789,24,3.2580965,0.6913864,4.2195077,1,0,1,0,1,0
6493,2022,1,13.108892,13.153202,13.15722,1.3862944,1.7917595,1.9459102,0.31367165,0.22114246,0.67354262,0.83537561,25,3.3672957,0.68574554,4.0073333,1,0,1,0,1,0
6493,2023,1,12.918344,12.918344,12.918344,1.0986123,1.0986123,1.0986123,0.51161319,,,0.83725518,26,2.3978953,1.5245398,2.9957323,1,0,1,0,1,0
6494,2014,0,0.0,0.0,0.0,0.0,0.0,0.0,0.76587301,0.097001217,0.44827586,0.22577491,50,1.0986123,0.0,1.7917595,0,1,0,1,0,1
6494,2015,0,0.0,0.0,0.0,0.0,0.0,0.0,0.64999998,0.096379898,0.71568626,0.23312354,51,1.0986123,1.449411,3.9512436,0,1,0,1,0,1
6494,2016,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,52,0.0,0.0,0.0,0,1,0,1,0,1
6494,2017,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,53,0.0,0.0,0.0,0,1,0,1,0,1
6494,2018,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,54,0.0,0.0,0.0,0,1,0,1,0,1
6494,2019,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,55,0.0,0.0,0.0,0,1,0,1,0,1
6494,2020,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,56,0.0,0.0,0.0,0,1,0,1,0,1
6494,2021,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,57,0.0,0.0,0.0,0,1,0,1,0,1
6494,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,58,0.0,0.0,0.0,0,1,0,1,0,1
6494,2023,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,59,0.0,0.0,0.0,0,1,0,1,0,1
6495,2014,0,11.234094,11.234094,11.234094,0.69314718,0.69314718,0.69314718,0.40706685,0.19208913,0.59352517,0.51034611,28,2.3978953,1.0160347,3.0910425,0,1,0,1,0,1
6495,2015,0,10.671882,10.671882,10.671882,0.69314718,0.69314718,0.69314718,0.25952488,0.16060396,0.5808081,0.48883525,29,2.3978953,0.69442797,2.7725887,0,1,0,1,0,1
6495,2016,0,12.857026,12.857026,12.857026,1.3862944,1.3862944,1.3862944,0.48768461,0.17428792,0.62416106,0.4416838,30,2.5649493,0.58115011,3.1780539,0,1,0,1,0,1
6495,2017,0,12.857026,12.857026,12.857026,1.3862944,1.3862944,1.3862944,0.54161185,0.14430538,0.61007959,0.3853386,31,2.4849067,0.78043121,2.8332133,0,1,0,1,0,1
6495,2018,0,12.171093,12.171093,12.171093,1.0986123,1.0986123,1.0986123,0.47861686,0.17017977,0.57661289,0.42128974,32,2.1972246,0.32051158,2.1972246,0,1,0,1,0,1
6495,2019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.421579,0.13824995,0.60047281,0.37706316,33,2.3978953,0.40503097,2.7725887,0,1,0,1,0,1
6495,2020,0,0.0,0.0,0.0,0.0,0.0,0.0,0.43907177,0.14211002,0.64929861,0.49396154,34,2.3978953,0.37822711,2.3025851,0,1,0,1,0,1
6495,2021,0,0.0,0.0,0.0,0.0,0.0,0.0,0.41704544,0.13303186,0.60828024,0.46540555,35,1.7917595,0.57314879,2.5649493,0,1,0,1,0,1
6495,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3808189,0.12829871,0.671875,0.33263335,36,2.4849067,0.66104186,3.0445225,0,1,0,1,0,1
6495,2023,0,0.0,0.0,0.0,0.0,0.0,0.0,0.54309523,0.14539433,0.64830506,0.33866918,37,1.9459101,0.6200276,1.9459101,0,1,0,1,0,1
6496,2014,1,0.0,0.0,0.0,0.0,0.0,0.0,0.35294119,0.13030334,0.53846157,0.35864446,15,0.69314718,0.48883477,1.6094379,1,0,0,1,1,0
6496,2015,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,16,0.0,0.0,0.0,1,0,0,1,1,0
6496,2016,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,17,1.0986123,0.0,1.3862944,1,0,0,1,1,0
6496,2017,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1891892,0.077076152,0.59722221,0.37161624,18,0.69314718,0.74445391,1.9459101,1,0,0,1,1,0
6496,2018,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,19,0.0,0.0,0.0,1,0,0,1,1,0
6496,2019,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,20,0.0,0.0,0.0,1,0,0,1,1,0
6496,2020,1,0.0,0.0,0.0,0.0,0.0,0.0,0.31034482,0.082527608,0.82666665,0.59009665,21,0.69314718,0.69488245,2.7080503,1,0,0,1,1,0
6496,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15430555,0.86956519,0.86315489,22,0.69314718,0.31021523,2.0794415,1,0,0,1,1,0
6496,2022,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,23,0.0,0.0,0.0,1,0,0,1,1,0
6496,2023,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,24,0.0,0.0,0.0,1,0,0,1,1,0
6497,2014,1,12.172887,12.172887,12.172887,1.0986123,1.0986123,1.0986123,0.3638019,0.13983428,0.62170088,0.53275228,41,2.0794415,1.4059042,3.713572,0,1,0,1,0,1
6497,2015,1,12.172887,12.172887,12.172887,1.0986123,1.0986123,1.0986123,0.671875,0.12583701,0.46808511,0.59320939,42,1.6094379,1.0317062,2.7080503,0,1,0,1,0,1
6497,2016,1,12.172887,12.172887,12.172887,1.0986123,1.0986123,1.0986123,0.50333697,0.15159824,0.56916994,0.67892867,43,2.0794415,1.1881036,2.4849067,0,1,0,1,0,1
6497,2017,1,11.11332,11.11332,11.11332,0.69314718,0.69314718,0.69314718,0.5330143,0.12403966,0.6574074,0.63652885,44,2.0794415,0.96370447,3.4339871,0,1,0,1,0,1
6497,2018,1,11.11332,11.11332,11.11332,0.69314718,0.69314718,0.69314718,0.6060307,0.11230789,0.55421686,0.55226934,45,1.6094379,1.0591075,2.3025851,0,1,0,1,0,1
6497,2019,1,11.11332,11.11332,11.11332,0.69314718,0.69314718,0.69314718,0.59183115,0.16000549,0.58333331,0.3624002,46,2.3025851,0.71679366,3.1780539,0,1,0,1,0,1
6497,2020,1,11.11332,11.11332,11.11332,0.69314718,0.69314718,0.69314718,0.60365421,0.10346696,0.54404145,0.24571671,47,1.7917595,0.88196164,2.9444389,0,1,0,1,0,1
6497,2021,1,11.11332,11.11332,11.11332,0.69314718,0.69314718,0.69314718,0.53062135,0.1410754,0.57213932,0.38293862,48,2.0794415,0.46880773,1.9459101,0,1,0,1,0,1
6497,2022,1,11.11332,11.11332,11.11332,0.69314718,0.69314718,0.69314718,0.55780864,0.1086614,0.59200001,0.39148909,49,2.0794415,0.97836918,3.4011974,0,1,0,1,0,1
6497,2023,1,11.11332,11.11332,11.11332,0.69314718,0.69314718,0.69314718,,,,,50,0.0,0.0,0.0,0,1,0,1,0,1
6498,2014,0,0.0,0.0,0.0,0.0,0.0,0.0,0.039999999,0.085429415,0.77777779,0.73148918,18,0.69314718,1.0750846,0.0,0,1,0,1,0,1
6498,2015,0,0.0,0.0,0.0,0.0,0.0,0.0,0.13932146,0.10017276,0.75471699,0.82521814,19,1.3862944,0.27767134,1.0986123,0,1,0,1,0,1
6498,2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.31406251,0.088646933,0.7751196,0.85773784,20,1.3862944,0.80250841,0.69314718,0,1,0,1,0,1
6498,2017,0,0.0,0.0,0.0,0.0,0.0,0.0,0.18736264,0.080553584,0.80481929,0.78187734,21,2.1972246,0.17931286,0.0,0,1,0,1,0,1
6498,2018,0,0.0,0.0,0.0,0.0,0.0,0.0,0.083916083,0.092358992,0.77419353,0.96862513,22,0.69314718,0.11922944,0.0,0,1,0,1,0,1
6498,2019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.38556898,0.088270687,0.72297299,0.82866579,23,1.3862944,0.51507485,1.3862944,0,1,0,1,0,1
6498,2020,0,0.0,0.0,0.0,0.0,0.0,0.0,0.042985074,0.076930664,0.7464115,0.80793846,24,1.7917595,0.14620325,1.0986123,0,1,0,1,0,1
6498,2021,0,0.0,0.0,0.0,0.0,0.0,0.0,0.61000001,0.078319259,0.76110262,0.84557927,25,2.7080503,0.16265959,1.0986123,0,1,0,1,0,1
6498,2022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.24561404,0.095598638,0.63135594,0.81847292,26,1.6094379,0.0,0.69314718,0,1,0,1,0,1
6498,2023,0,0.0,0.0,0.0,0.0,0.0,0.0,0.15873016,,,0.87932062,27,1.3862944,0.0,0.69314718,0,1,0,1,0,1
